timestamp,ticker,title,spread,yes_bid,yes_ask,no_bid,no_ask,volume,volume_24h,last_price,status,close_time,event_ticker
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025434F9355A76-A4D5FC8F468,"yes New England,yes Baltimore,yes Atlanta,yes Minnesota,yes Pittsburgh,yes Detroit,yes Green Bay,yes Houston,yes Kansas City,yes Jacksonville,yes Seattle,yes San Francisco,yes Buffalo,yes Washington,yes Dallas",15,,15,85,100,2592,2592,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025434F9355A76
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025A2F97031211-CA7F5E17FB9,"yes New England,yes Baltimore,yes Atlanta,yes Chicago,yes Pittsburgh,yes Detroit,yes Green Bay,yes Houston,yes Kansas City,yes Los Angeles C,yes Seattle,yes San Francisco,yes Dallas",15,,15,85,100,1851,1851,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025A2F97031211
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202503D340522C5-B3C2F9CD29C,"yes New England,yes Baltimore wins by over 7.5 points,yes Pittsburgh wins by over 6.5 points,yes Philadelphia wins by over 2.5 points,yes Green Bay wins by over 7.5 points,yes Houston wins by over 6.5 points,yes Kansas City wins by over 3.5 points,yes Buffalo wins by over 6.5 points",15,,15,85,100,2325,2325,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202503D340522C5
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202573B4F16BCCF-7414A8B8A66,"yes New England,yes Cleveland,yes Atlanta,yes Chicago,yes Pittsburgh,yes Green Bay,yes Houston,yes Denver,yes Los Angeles C,yes Los Angeles R,yes San Francisco,yes Buffalo,yes Miami",15,,15,85,100,1438,1438,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202573B4F16BCCF
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025C97AEDD43FF-17092C180FB,"yes San Francisco,yes Tampa Bay,yes New England wins by over 13.5 points,yes Philadelphia wins by over 2.5 points,yes Dallas wins by over 3.5 points,no Over 42.5 points scored,yes Over 49.5 points scored,yes Over 47.5 points scored",15,,15,85,100,1111,1111,,active,2025-11-30 21:05:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025C97AEDD43FF
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202539482BAE0AC-BCAA64B4C3B,"yes Atlanta,yes Minnesota,yes Cincinnati,yes Green Bay,yes Houston,yes Jacksonville,yes San Francisco,yes Tampa Bay,yes Miami",15,,15,85,100,1851,1851,,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202539482BAE0AC
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202539482BAE0AC-BF12BBF38B2,"yes Atlanta,yes Minnesota,yes Pittsburgh,yes Green Bay,yes Houston,yes Jacksonville,yes San Francisco,yes Tampa Bay,yes Miami",15,,15,85,100,1162,1162,,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202539482BAE0AC
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20259B97E6D9330-C42E08285FF,"yes New England,yes Baltimore,yes Cincinnati,yes Detroit,yes Green Bay,yes Houston,yes Los Angeles C,yes San Francisco,yes Miami,yes Dallas",15,,15,85,100,1022,1022,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20259B97E6D9330
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025865F0441324-A64654D16D6,"yes New England,yes Baltimore,yes Pittsburgh,yes Green Bay,yes Houston,yes Los Angeles C,yes San Francisco,yes Buffalo,yes Miami,yes Dallas",15,,15,85,100,1466,1466,2,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025865F0441324
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20256F571D0D813-25E8961BC1B,"yes New England,yes Baltimore,yes Atlanta,yes Minnesota,yes Pittsburgh,yes Green Bay,yes Houston,yes Kansas City,yes Los Angeles C,yes Los Angeles R,yes San Francisco,yes Buffalo,yes Miami,yes Dallas,no Philadelphia wins by over 7.5 points",15,,15,85,100,9259,9259,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20256F571D0D813
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20259B6B6A38A45-76A4451B674,"yes Baltimore,yes Chicago,yes Pittsburgh,yes Green Bay,yes Jacksonville,yes Buffalo",15,,15,85,100,1801,1801,5,active,2025-11-30 21:25:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20259B6B6A38A45
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20259F13FED2B80-B31129C0EF5,"yes New England,yes Carolina,yes Cincinnati,yes Detroit,yes Houston,yes Denver,yes San Francisco,yes Miami",15,,15,85,100,1851,1851,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20259F13FED2B80
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025861A0D64986-FD4FCEF5EF7,"yes New England,yes Pittsburgh,yes Detroit,yes New York G,yes Los Angeles C,yes Seattle,yes Tampa Bay,no Over 50.5 points scored",15,,15,85,100,1851,1851,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025861A0D64986
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025BE28CBEA5DF-C795B1BB9E1,"yes Atlanta wins by over 3.5 points,yes Minnesota wins by over 3.5 points,yes Pittsburgh wins by over 6.5 points,yes Green Bay wins by over 7.5 points,yes Houston wins by over 6.5 points,yes Los Angeles C wins by over 2.5 points,yes Los Angeles R wins by over 3.5 points,yes San Francisco wins by over 2.5 points,yes Buffalo wins by over 6.5 points,yes Miami wins by over 2.5 points",15,,15,85,100,3703,3703,,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025BE28CBEA5DF
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20255072C4BD6DF-A39EF33D58C,"yes New England,yes Baltimore,yes Minnesota,yes Pittsburgh,yes Philadelphia,yes Green Bay,yes Houston,yes Kansas City,yes Los Angeles C,yes San Francisco,yes Tampa Bay,yes Miami,yes Dallas",15,,15,85,100,3703,3703,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20255072C4BD6DF
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20259194C49B70F-4EC04615493,"yes New England,yes Atlanta,yes Chicago,yes Pittsburgh,yes Green Bay,yes Houston,yes Kansas City,yes Los Angeles C,yes Seattle,yes Buffalo,yes Miami",15,,15,85,100,3066,3066,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20259194C49B70F
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20257CD9522CC7E-96A1CB60703,"yes Minnesota wins by over 2.5 points,yes Pittsburgh wins by over 6.5 points,yes Green Bay wins by over 7.5 points,yes Denver wins by over 2.5 points",15,,15,85,100,1113,1113,4,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20257CD9522CC7E
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025C55FAEE5D70-E019E9226BE,"yes Baltimore,yes Atlanta,yes Detroit,yes Denver,yes Jacksonville,yes Seattle,yes Arizona,yes Tampa Bay,yes Washington",15,,15,85,100,3703,3703,,active,2025-11-30 21:25:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025C55FAEE5D70
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20251AA7D64D5E6-34845BB46FC,"yes New England,yes Baltimore,yes Atlanta,yes Cincinnati,yes Philadelphia,yes Green Bay,yes Houston,yes Kansas City,yes Los Angeles C,yes Los Angeles R,yes San Francisco,yes Miami,yes Dallas",15,,15,85,100,1851,1851,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20251AA7D64D5E6
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025164A70B8A15-B7CFBDBA3D4,"yes New York J,yes Carolina,yes New York G,yes Tennessee,yes Washington,yes Las Vegas",15,,15,85,100,1851,1851,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025164A70B8A15
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20252EB0561F5A0-D98AB412190,"yes Cincinnati,yes Over 31.5 points scored,yes Over 37.5 points scored",15,,15,85,100,8142,8142,19,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20252EB0561F5A0
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20250D04F63F73B-1A32116F6E6,"yes Pittsburgh wins by over 6.5 points,yes Green Bay wins by over 3.5 points,yes Houston wins by over 6.5 points,yes Los Angeles C wins by over 6.5 points,yes Buffalo wins by over 6.5 points,yes Miami wins by over 6.5 points",15,,15,85,100,1271,1271,1,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20250D04F63F73B
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202576E4AA24F6F-4D17EDDA4A5,"yes New England,yes Baltimore,yes Chicago,yes Detroit,yes Green Bay,yes Houston,yes Kansas City,yes Los Angeles C,yes Seattle,yes San Francisco,yes Miami,yes Dallas",15,,15,85,100,1851,1851,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202576E4AA24F6F
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202507EA02459F0-312DB0D927C,"yes Baltimore wins by over 7.5 points,yes Minnesota wins by over 6.5 points,yes Kansas City wins by over 6.5 points,yes Los Angeles R wins by over 6.5 points,yes San Francisco wins by over 6.5 points",15,,15,85,100,1550,1550,1,active,2025-11-30 21:25:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202507EA02459F0
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025BE5953BADD1-430ADF1F4B0,"yes Baltimore wins by over 6.5 points,yes Atlanta wins by over 2.5 points,yes Green Bay wins by over 6.5 points,yes Kansas City wins by over 2.5 points,yes Los Angeles C wins by over 2.5 points,yes San Francisco wins by over 2.5 points,yes Dallas wins by over 2.5 points,yes Over 42.5 points scored",15,,15,85,100,3720,3720,1,active,2025-11-30 21:25:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025BE5953BADD1
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025434F9355A76-67541BA63AF,"yes New England,yes Baltimore,yes Carolina,yes Minnesota,yes Pittsburgh,yes Detroit,yes Green Bay,yes Houston,yes Kansas City,yes Los Angeles C,yes Los Angeles R,yes San Francisco,yes Tampa Bay,yes Miami,yes Dallas",15,,15,85,100,1943,1943,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025434F9355A76
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20254341FCCB192-97602198A47,"yes Baltimore,yes Green Bay,yes Los Angeles C,yes Dallas,yes New England wins by over 17.5 points,yes Detroit wins by over 3.5 points,yes Denver wins by over 2.5 points,yes Over 53.5 points scored",15,,15,85,100,1851,1851,,active,2025-11-30 21:25:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20254341FCCB192
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025434F9355A76-DFEE35722A2,"yes New England,yes Baltimore,yes Carolina,yes Minnesota,yes Cincinnati,yes Detroit,yes Green Bay,yes Houston,yes Kansas City,yes Los Angeles C,yes Los Angeles R,yes San Francisco,yes Tampa Bay,yes Washington,yes Dallas",15,,15,85,100,2118,2118,1,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025434F9355A76
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20251BEADC50F3C-BC9C6C4D6B6,"yes New England,yes Atlanta,yes Baltimore wins by over 6.5 points,yes Green Bay wins by over 6.5 points,yes Kansas City wins by over 2.5 points,yes Los Angeles C wins by over 2.5 points,yes San Francisco wins by over 2.5 points,yes Over 47.5 points scored",15,,15,85,100,2295,2295,2,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20251BEADC50F3C
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202514AF96A28BC-C2AE396BF83,"yes New England,yes Baltimore,yes Minnesota,yes Pittsburgh,yes Philadelphia,yes Green Bay,yes Houston,yes Los Angeles R,yes Arizona,yes Buffalo,yes Miami,no Buffalo wins by over 6.5 points",15,,15,85,100,1894,1894,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202514AF96A28BC
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20255053871F581-2D8ADA5EFBF,"yes New England,yes Baltimore,yes Atlanta,yes Chicago,yes Pittsburgh,yes Detroit,yes Green Bay,yes Houston,yes Los Angeles C,yes San Francisco,yes Buffalo,yes Miami,yes Dallas",15,,15,85,100,1111,1111,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20255053871F581
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202577546F79609-57734FA9150,"yes Carolina,yes Chicago,yes Cincinnati,yes Detroit,yes Jacksonville,yes Seattle",15,,15,85,100,2777,2777,,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202577546F79609
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20250BBE8F3CA77-B40DB0DE0AF,"no New England wins by over 13.5 points,yes Atlanta wins by over 3.5 points,no Minnesota wins by over 3.5 points,no Pittsburgh wins by over 6.5 points,no Green Bay wins by over 7.5 points,no Houston wins by over 7.5 points,yes Los Angeles C wins by over 2.5 points,yes Buffalo wins by over 6.5 points,yes Miami wins by over 2.5 points",15,,15,85,100,1296,1296,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20250BBE8F3CA77
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025E66A5005174-54B4F451A59,"yes Baltimore,yes Pittsburgh,yes Green Bay,yes Los Angeles C,yes San Francisco,yes New England wins by over 13.5 points,yes Kansas City wins by over 3.5 points,yes Dallas wins by over 9.5 points,no Over 43.5 points scored",15,,15,85,100,1573,1573,,active,2025-11-30 21:25:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025E66A5005174
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025EDACA3F1EDC-DCBBC19AC3C,"yes New England,yes Baltimore,yes Atlanta,yes Minnesota,yes Pittsburgh,yes Houston,yes Kansas City,yes Jacksonville,yes Los Angeles R,yes Arizona,yes Washington,yes Las Vegas,no Philadelphia wins by over 2.5 points,yes Green Bay wins by over 7.5 points",15,,15,85,100,1851,1851,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025EDACA3F1EDC
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025434F9355A76-6EAF913D2AE,"yes New England,yes Baltimore,yes Atlanta,yes Minnesota,yes Pittsburgh,yes Detroit,yes Green Bay,yes Houston,yes Kansas City,yes Los Angeles C,yes Los Angeles R,yes Arizona,yes Buffalo,yes Miami,yes Dallas",15,,15,85,100,4999,4999,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025434F9355A76
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20255CCE1907D8A-2697175D4B8,"yes Arizona,yes Baltimore wins by over 6.5 points,yes Houston wins by over 6.5 points,yes Los Angeles C wins by over 2.5 points,yes Los Angeles R wins by over 2.5 points,yes Miami wins by over 2.5 points,no Over 43.5 points scored,yes Over 42.5 points scored",15,,15,85,100,1306,1306,,active,2025-11-30 21:05:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20255CCE1907D8A
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20250A529CE67B1-11F128CAAFC,"yes New England wins by over 6.5 points,yes Baltimore wins by over 6.5 points,yes Green Bay wins by over 6.5 points,yes Houston wins by over 3.5 points,yes Kansas City wins by over 6.5 points,yes Los Angeles C wins by over 2.5 points,no Los Angeles R wins by over 3.5 points,yes San Francisco wins by over 2.5 points,yes Dallas wins by over 7.5 points",15,,15,85,100,1851,1851,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20250A529CE67B1
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202595ADD4A4CC6-EFA3FCBD6D6,"yes New England,yes Baltimore,yes Chicago,yes Pittsburgh,yes Philadelphia,yes Houston,yes Denver,yes Los Angeles C,yes Seattle,yes San Francisco,yes Tampa Bay",15,,15,85,100,6481,6481,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202595ADD4A4CC6
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025DDE8DD7D9D7-D069F499358,"yes Houston wins by over 7.5 points,yes Kansas City wins by over 3.5 points,yes Los Angeles C wins by over 2.5 points,no Los Angeles R wins by over 3.5 points,yes San Francisco wins by over 2.5 points,yes Dallas wins by over 3.5 points",15,,15,85,100,1470,1470,1,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025DDE8DD7D9D7
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20252170025E83E-7285A7A5E55,"yes New England,yes Atlanta,yes Chicago,yes Pittsburgh,yes New York G,yes Houston,yes Los Angeles C,yes Tampa Bay,yes Washington",15,,15,85,100,1851,1851,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20252170025E83E
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025C2A0AF62C95-A46FC330F2F,"yes Atlanta,yes Philadelphia,yes Green Bay,yes Houston,yes Denver,yes Los Angeles C,yes Los Angeles R,yes San Francisco,yes Buffalo,yes Dallas",15,,15,85,100,1030,1030,,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025C2A0AF62C95
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202542121DE7C64-FA12F758153,"yes Minnesota,yes Los Angeles C,yes San Francisco,yes Buffalo,yes New England wins by over 6.5 points,yes Baltimore wins by over 6.5 points,no Pittsburgh wins by over 10.5 points,no Kansas City wins by over 10.5 points,no Washington wins by over 10.5 points,yes Over 37.5 points scored,yes Over 41.5 points scored",15,,15,85,100,2906,2906,1,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202542121DE7C64
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025B8661C3786E-9580AB7D4CF,"yes Baltimore,yes Minnesota,yes Pittsburgh,yes Green Bay,yes Houston,yes Kansas City,yes Los Angeles C,yes Buffalo,no Philadelphia wins by over 7.5 points",15,,15,85,100,2283,2283,4,active,2025-11-30 21:25:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025B8661C3786E
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025B57BD18682E-4CEDBA81137,"yes New England,yes Baltimore,yes Carolina,yes Chicago,yes Cincinnati,yes Green Bay,yes Seattle,yes San Francisco,yes Miami,yes Dallas",15,,15,85,100,1851,1851,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025B57BD18682E
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025BB8A3B16B67-65B4B95D496,"yes Chicago,yes Cincinnati,yes Tennessee,yes Los Angeles C,yes Tampa Bay",15,,15,85,100,6666,6666,,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025BB8A3B16B67
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025ED8E6ACE3E3-0C625303583,"yes New England,yes Baltimore,yes Minnesota,yes Pittsburgh,yes Detroit,yes Green Bay,yes Houston,yes Kansas City,yes Los Angeles C,yes Seattle,yes Buffalo,yes Miami",15,,15,85,100,1538,1538,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025ED8E6ACE3E3
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202597E0D03267F-22FEA64ED5A,"yes Baltimore,yes Atlanta,yes Minnesota,yes Green Bay,yes Houston,yes Denver,yes Los Angeles C,yes Seattle,yes San Francisco,yes Buffalo,yes Miami",15,,15,85,100,1851,1851,,active,2025-11-30 21:25:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202597E0D03267F
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20253F1A67D7569-CB8CB5724D9,"yes New England,yes Baltimore,yes Atlanta,yes Minnesota,yes Pittsburgh,yes Philadelphia,yes Houston,yes Los Angeles C,yes Seattle,yes San Francisco,yes Miami,yes Dallas",15,,15,85,100,4378,4378,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20253F1A67D7569
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025F2D4B562F51-2889153FD4B,"yes Baltimore,yes Atlanta,yes Chicago,yes Philadelphia,yes Denver,yes Jacksonville,yes Seattle,yes Dallas",15,,15,85,100,1538,1538,,active,2025-11-30 21:25:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025F2D4B562F51
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025137CC4B4016-BCDC67D1C83,"yes New England wins by over 13.5 points,yes Pittsburgh wins by over 6.5 points,yes Green Bay wins by over 7.5 points,no Houston wins by over 7.5 points,no Los Angeles C wins by over 2.5 points,yes Buffalo wins by over 6.5 points,no Miami wins by over 2.5 points",15,,15,85,100,1252,1252,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025137CC4B4016
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025A0EB9366AEA-6F2341CA124,"yes New York J,yes Tennessee,yes Jacksonville,yes Washington",15,,15,85,100,1333,1333,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025A0EB9366AEA
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202504ECF14B353-A738962640F,"yes Green Bay,yes New England wins by over 3.5 points,no Minnesota wins by over 3.5 points,no Pittsburgh wins by over 6.5 points,yes Miami wins by over 2.5 points,yes Over 40.5 points scored,yes Over 36.5 points scored,yes Over 35.5 points scored,yes Over 44.5 points scored",15,,15,85,100,1091,1091,2,active,2025-11-30 18:00:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202504ECF14B353
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S20250EB63F31DD6-99E2CC341AC,"yes Kansas City wins by over 2.5 points,yes Los Angeles C wins by over 2.5 points,no Buffalo wins by over 7.5 points",15,,15,85,100,1494,1494,19,active,2025-11-30 21:25:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S20250EB63F31DD6
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202577104DF9712-79151FF290D,"yes New England,yes Atlanta,yes Kansas City,yes San Francisco,yes Buffalo",15,,15,85,100,2952,2952,16,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202577104DF9712
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S202529F9693159D-174B624688F,"yes New York J,yes Baltimore,yes Carolina,yes Detroit,yes Green Bay,yes Denver,yes Los Angeles C,yes Buffalo,yes Washington,yes Dallas",15,,15,85,100,2222,2222,,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S202529F9693159D
2025-11-12T16:10:29.829514,KXMVENFLMULTIGAMEEXTENDED-S2025A4715CFEE0D-EA8A457A062,"yes New England,yes Baltimore,yes Minnesota,yes Green Bay,yes Kansas City,yes Miami",12,2,14,86,98,1536,1536,13,active,2025-11-28 01:15:00+00:00,KXMVENFLMULTIGAMEEXTENDED-S2025A4715CFEE0D
2025-11-12T16:10:29.829514,KXHIGHLAX-25NOV13-B64.5,"Will the **high temp in LA** be 64-65° on Nov 13, 2025?",11,4,15,85,96,2715,2507,14,active,2025-11-14 07:59:00+00:00,KXHIGHLAX-25NOV13
2025-11-12T16:10:29.829514,KXTRUMPMENTIONB-25NOV13-EPST,What will Donald Trump say during Dinner on November 12th?,5,21,26,74,79,1412,1409,26,active,2025-11-13 15:00:00+00:00,KXTRUMPMENTIONB-25NOV13
2025-11-12T16:10:29.829514,KXTRUMPMENTIONB-25NOV13-LOW,What will Donald Trump say during Dinner on November 12th?,5,9,14,86,91,1059,1026,14,active,2025-11-13 15:00:00+00:00,KXTRUMPMENTIONB-25NOV13
2025-11-12T16:10:29.829514,KXNCAAMBGAME-25NOV14NCCUUNC-UNC,North Carolina Central at North Carolina Winner?,5,91,96,4,9,1184,1184,98,active,2025-11-29 02:00:00+00:00,KXNCAAMBGAME-25NOV14NCCUUNC
2025-11-12T16:10:29.829514,KXHIGHLAX-25NOV13-B66.5,"Will the **high temp in LA** be 66-67° on Nov 13, 2025?",4,26,30,70,74,2230,2230,30,active,2025-11-14 07:59:00+00:00,KXHIGHLAX-25NOV13
2025-11-12T16:10:29.829514,KXATPDOUBLES-25NOV13KRAPUTBOLVAV-KRAPUT,Will Krawietz K / Puetz T win the Krawietz K / Puetz T vs Bolelli S / Vavassori A match?,4,49,53,47,51,7446,7446,52,active,2025-11-27 10:30:00+00:00,KXATPDOUBLES-25NOV13KRAPUTBOLVAV
2025-11-12T16:10:29.829514,KXTRUMPMENTIONB-25NOV13-FED,What will Donald Trump say during Dinner on November 12th?,3,52,55,45,48,2246,2246,55,active,2025-11-13 15:00:00+00:00,KXTRUMPMENTIONB-25NOV13
2025-11-12T16:10:29.829514,KXHIGHLAX-25NOV13-B62.5,"Will the **high temp in LA** be 62-63° on Nov 13, 2025?",3,,3,97,100,1460,1460,5,active,2025-11-14 07:59:00+00:00,KXHIGHLAX-25NOV13
2025-11-12T16:10:29.829514,KXATPMATCH-25NOV13ALCMUS-ALC,Will Carlos Alcaraz win the Alcaraz vs Musetti match?,1,85,86,14,15,1093,748,86,active,2025-11-27 19:30:00+00:00,KXATPMATCH-25NOV13ALCMUS
2025-11-12T16:10:29.829514,KXGAMEAWARDS-2025-ARC,2025 Game of the Year?,1,1,2,98,99,1686,1686,3,active,2026-12-31 15:00:00+00:00,KXGAMEAWARDS-2025
2025-11-12T16:10:29.829514,KXRANKLISTGOOGLESEARCHACT-26JAN-SAI,Will Saif Ali Khan be the #1 rank on Google’s Year in Search 2025 Global – Actors?,1,19,20,80,81,3000,3000,18,active,2026-01-31 15:00:00+00:00,KXRANKLISTGOOGLESEARCHACT-26JAN
